ID,Overetch,Distance,Angle
1,0.1,1.5,1.0
2,0.1,1.5,0.7777777777777778
3,0.1,1.5,0.5555555555555556
4,0.1,1.5,0.33333333333333337
5,0.1,1.5,0.11111111111111116
6,0.1,1.5,-0.11111111111111116
7,0.1,1.5,-0.33333333333333326
8,0.1,1.5,-0.5555555555555554
9,0.1,1.5,-0.7777777777777777
10,0.1,1.5,-1.0
11,0.1,1.6111111111111112,1.0
12,0.1,1.6111111111111112,0.7777777777777778
13,0.1,1.6111111111111112,0.5555555555555556
14,0.1,1.6111111111111112,0.33333333333333337
15,0.1,1.6111111111111112,0.11111111111111116
16,0.1,1.6111111111111112,-0.11111111111111116
17,0.1,1.6111111111111112,-0.33333333333333326
18,0.1,1.6111111111111112,-0.5555555555555554
19,0.1,1.6111111111111112,-0.7777777777777777
20,0.1,1.6111111111111112,-1.0
21,0.1,1.7222222222222223,1.0
22,0.1,1.7222222222222223,0.7777777777777778
23,0.1,1.7222222222222223,0.5555555555555556
24,0.1,1.7222222222222223,0.33333333333333337
25,0.1,1.7222222222222223,0.11111111111111116
26,0.1,1.7222222222222223,-0.11111111111111116
27,0.1,1.7222222222222223,-0.33333333333333326
28,0.1,1.7222222222222223,-0.5555555555555554
29,0.1,1.7222222222222223,-0.7777777777777777
30,0.1,1.7222222222222223,-1.0
31,0.1,1.8333333333333333,1.0
32,0.1,1.8333333333333333,0.7777777777777778
33,0.1,1.8333333333333333,0.5555555555555556
34,0.1,1.8333333333333333,0.33333333333333337
35,0.1,1.8333333333333333,0.11111111111111116
36,0.1,1.8333333333333333,-0.11111111111111116
37,0.1,1.8333333333333333,-0.33333333333333326
38,0.1,1.8333333333333333,-0.5555555555555554
39,0.1,1.8333333333333333,-0.7777777777777777
40,0.1,1.8333333333333333,-1.0
41,0.1,1.9444444444444444,1.0
42,0.1,1.9444444444444444,0.7777777777777778
43,0.1,1.9444444444444444,0.5555555555555556
44,0.1,1.9444444444444444,0.33333333333333337
45,0.1,1.9444444444444444,0.11111111111111116
46,0.1,1.9444444444444444,-0.11111111111111116
47,0.1,1.9444444444444444,-0.33333333333333326
48,0.1,1.9444444444444444,-0.5555555555555554
49,0.1,1.9444444444444444,-0.7777777777777777
50,0.1,1.9444444444444444,-1.0
51,0.1,2.0555555555555554,1.0
52,0.1,2.0555555555555554,0.7777777777777778
53,0.1,2.0555555555555554,0.5555555555555556
54,0.1,2.0555555555555554,0.33333333333333337
55,0.1,2.0555555555555554,0.11111111111111116
56,0.1,2.0555555555555554,-0.11111111111111116
57,0.1,2.0555555555555554,-0.33333333333333326
58,0.1,2.0555555555555554,-0.5555555555555554
59,0.1,2.0555555555555554,-0.7777777777777777
60,0.1,2.0555555555555554,-1.0
61,0.1,2.1666666666666665,1.0
62,0.1,2.1666666666666665,0.7777777777777778
63,0.1,2.1666666666666665,0.5555555555555556
64,0.1,2.1666666666666665,0.33333333333333337
65,0.1,2.1666666666666665,0.11111111111111116
66,0.1,2.1666666666666665,-0.11111111111111116
67,0.1,2.1666666666666665,-0.33333333333333326
68,0.1,2.1666666666666665,-0.5555555555555554
69,0.1,2.1666666666666665,-0.7777777777777777
70,0.1,2.1666666666666665,-1.0
71,0.1,2.2777777777777777,1.0
72,0.1,2.2777777777777777,0.7777777777777778
73,0.1,2.2777777777777777,0.5555555555555556
74,0.1,2.2777777777777777,0.33333333333333337
75,0.1,2.2777777777777777,0.11111111111111116
76,0.1,2.2777777777777777,-0.11111111111111116
77,0.1,2.2777777777777777,-0.33333333333333326
78,0.1,2.2777777777777777,-0.5555555555555554
79,0.1,2.2777777777777777,-0.7777777777777777
80,0.1,2.2777777777777777,-1.0
81,0.1,2.388888888888889,1.0
82,0.1,2.388888888888889,0.7777777777777778
83,0.1,2.388888888888889,0.5555555555555556
84,0.1,2.388888888888889,0.33333333333333337
85,0.1,2.388888888888889,0.11111111111111116
86,0.1,2.388888888888889,-0.11111111111111116
87,0.1,2.388888888888889,-0.33333333333333326
88,0.1,2.388888888888889,-0.5555555555555554
89,0.1,2.388888888888889,-0.7777777777777777
90,0.1,2.388888888888889,-1.0
91,0.1,2.5,1.0
92,0.1,2.5,0.7777777777777778
93,0.1,2.5,0.5555555555555556
94,0.1,2.5,0.33333333333333337
95,0.1,2.5,0.11111111111111116
96,0.1,2.5,-0.11111111111111116
97,0.1,2.5,-0.33333333333333326
98,0.1,2.5,-0.5555555555555554
99,0.1,2.5,-0.7777777777777777
100,0.1,2.5,-1.0
101,0.15555555555555556,1.5,1.0
102,0.15555555555555556,1.5,0.7777777777777778
103,0.15555555555555556,1.5,0.5555555555555556
104,0.15555555555555556,1.5,0.33333333333333337
105,0.15555555555555556,1.5,0.11111111111111116
106,0.15555555555555556,1.5,-0.11111111111111116
107,0.15555555555555556,1.5,-0.33333333333333326
108,0.15555555555555556,1.5,-0.5555555555555554
109,0.15555555555555556,1.5,-0.7777777777777777
110,0.15555555555555556,1.5,-1.0
111,0.15555555555555556,1.6111111111111112,1.0
112,0.15555555555555556,1.6111111111111112,0.7777777777777778
113,0.15555555555555556,1.6111111111111112,0.5555555555555556
114,0.15555555555555556,1.6111111111111112,0.33333333333333337
115,0.15555555555555556,1.6111111111111112,0.11111111111111116
116,0.15555555555555556,1.6111111111111112,-0.11111111111111116
117,0.15555555555555556,1.6111111111111112,-0.33333333333333326
118,0.15555555555555556,1.6111111111111112,-0.5555555555555554
119,0.15555555555555556,1.6111111111111112,-0.7777777777777777
120,0.15555555555555556,1.6111111111111112,-1.0
121,0.15555555555555556,1.7222222222222223,1.0
122,0.15555555555555556,1.7222222222222223,0.7777777777777778
123,0.15555555555555556,1.7222222222222223,0.5555555555555556
124,0.15555555555555556,1.7222222222222223,0.33333333333333337
125,0.15555555555555556,1.7222222222222223,0.11111111111111116
126,0.15555555555555556,1.7222222222222223,-0.11111111111111116
127,0.15555555555555556,1.7222222222222223,-0.33333333333333326
128,0.15555555555555556,1.7222222222222223,-0.5555555555555554
129,0.15555555555555556,1.7222222222222223,-0.7777777777777777
130,0.15555555555555556,1.7222222222222223,-1.0
131,0.15555555555555556,1.8333333333333333,1.0
132,0.15555555555555556,1.8333333333333333,0.7777777777777778
133,0.15555555555555556,1.8333333333333333,0.5555555555555556
134,0.15555555555555556,1.8333333333333333,0.33333333333333337
135,0.15555555555555556,1.8333333333333333,0.11111111111111116
136,0.15555555555555556,1.8333333333333333,-0.11111111111111116
137,0.15555555555555556,1.8333333333333333,-0.33333333333333326
138,0.15555555555555556,1.8333333333333333,-0.5555555555555554
139,0.15555555555555556,1.8333333333333333,-0.7777777777777777
140,0.15555555555555556,1.8333333333333333,-1.0
141,0.15555555555555556,1.9444444444444444,1.0
142,0.15555555555555556,1.9444444444444444,0.7777777777777778
143,0.15555555555555556,1.9444444444444444,0.5555555555555556
144,0.15555555555555556,1.9444444444444444,0.33333333333333337
145,0.15555555555555556,1.9444444444444444,0.11111111111111116
146,0.15555555555555556,1.9444444444444444,-0.11111111111111116
147,0.15555555555555556,1.9444444444444444,-0.33333333333333326
148,0.15555555555555556,1.9444444444444444,-0.5555555555555554
149,0.15555555555555556,1.9444444444444444,-0.7777777777777777
150,0.15555555555555556,1.9444444444444444,-1.0
151,0.15555555555555556,2.0555555555555554,1.0
152,0.15555555555555556,2.0555555555555554,0.7777777777777778
153,0.15555555555555556,2.0555555555555554,0.5555555555555556
154,0.15555555555555556,2.0555555555555554,0.33333333333333337
155,0.15555555555555556,2.0555555555555554,0.11111111111111116
156,0.15555555555555556,2.0555555555555554,-0.11111111111111116
157,0.15555555555555556,2.0555555555555554,-0.33333333333333326
158,0.15555555555555556,2.0555555555555554,-0.5555555555555554
159,0.15555555555555556,2.0555555555555554,-0.7777777777777777
160,0.15555555555555556,2.0555555555555554,-1.0
161,0.15555555555555556,2.1666666666666665,1.0
162,0.15555555555555556,2.1666666666666665,0.7777777777777778
163,0.15555555555555556,2.1666666666666665,0.5555555555555556
164,0.15555555555555556,2.1666666666666665,0.33333333333333337
165,0.15555555555555556,2.1666666666666665,0.11111111111111116
166,0.15555555555555556,2.1666666666666665,-0.11111111111111116
167,0.15555555555555556,2.1666666666666665,-0.33333333333333326
168,0.15555555555555556,2.1666666666666665,-0.5555555555555554
169,0.15555555555555556,2.1666666666666665,-0.7777777777777777
170,0.15555555555555556,2.1666666666666665,-1.0
171,0.15555555555555556,2.2777777777777777,1.0
172,0.15555555555555556,2.2777777777777777,0.7777777777777778
173,0.15555555555555556,2.2777777777777777,0.5555555555555556
174,0.15555555555555556,2.2777777777777777,0.33333333333333337
175,0.15555555555555556,2.2777777777777777,0.11111111111111116
176,0.15555555555555556,2.2777777777777777,-0.11111111111111116
177,0.15555555555555556,2.2777777777777777,-0.33333333333333326
178,0.15555555555555556,2.2777777777777777,-0.5555555555555554
179,0.15555555555555556,2.2777777777777777,-0.7777777777777777
180,0.15555555555555556,2.2777777777777777,-1.0
181,0.15555555555555556,2.388888888888889,1.0
182,0.15555555555555556,2.388888888888889,0.7777777777777778
183,0.15555555555555556,2.388888888888889,0.5555555555555556
184,0.15555555555555556,2.388888888888889,0.33333333333333337
185,0.15555555555555556,2.388888888888889,0.11111111111111116
186,0.15555555555555556,2.388888888888889,-0.11111111111111116
187,0.15555555555555556,2.388888888888889,-0.33333333333333326
188,0.15555555555555556,2.388888888888889,-0.5555555555555554
189,0.15555555555555556,2.388888888888889,-0.7777777777777777
190,0.15555555555555556,2.388888888888889,-1.0
191,0.15555555555555556,2.5,1.0
192,0.15555555555555556,2.5,0.7777777777777778
193,0.15555555555555556,2.5,0.5555555555555556
194,0.15555555555555556,2.5,0.33333333333333337
195,0.15555555555555556,2.5,0.11111111111111116
196,0.15555555555555556,2.5,-0.11111111111111116
197,0.15555555555555556,2.5,-0.33333333333333326
198,0.15555555555555556,2.5,-0.5555555555555554
199,0.15555555555555556,2.5,-0.7777777777777777
200,0.15555555555555556,2.5,-1.0
201,0.2111111111111111,1.5,1.0
202,0.2111111111111111,1.5,0.7777777777777778
203,0.2111111111111111,1.5,0.5555555555555556
204,0.2111111111111111,1.5,0.33333333333333337
205,0.2111111111111111,1.5,0.11111111111111116
206,0.2111111111111111,1.5,-0.11111111111111116
207,0.2111111111111111,1.5,-0.33333333333333326
208,0.2111111111111111,1.5,-0.5555555555555554
209,0.2111111111111111,1.5,-0.7777777777777777
210,0.2111111111111111,1.5,-1.0
211,0.2111111111111111,1.6111111111111112,1.0
212,0.2111111111111111,1.6111111111111112,0.7777777777777778
213,0.2111111111111111,1.6111111111111112,0.5555555555555556
214,0.2111111111111111,1.6111111111111112,0.33333333333333337
215,0.2111111111111111,1.6111111111111112,0.11111111111111116
216,0.2111111111111111,1.6111111111111112,-0.11111111111111116
217,0.2111111111111111,1.6111111111111112,-0.33333333333333326
218,0.2111111111111111,1.6111111111111112,-0.5555555555555554
219,0.2111111111111111,1.6111111111111112,-0.7777777777777777
220,0.2111111111111111,1.6111111111111112,-1.0
221,0.2111111111111111,1.7222222222222223,1.0
222,0.2111111111111111,1.7222222222222223,0.7777777777777778
223,0.2111111111111111,1.7222222222222223,0.5555555555555556
224,0.2111111111111111,1.7222222222222223,0.33333333333333337
225,0.2111111111111111,1.7222222222222223,0.11111111111111116
226,0.2111111111111111,1.7222222222222223,-0.11111111111111116
227,0.2111111111111111,1.7222222222222223,-0.33333333333333326
228,0.2111111111111111,1.7222222222222223,-0.5555555555555554
229,0.2111111111111111,1.7222222222222223,-0.7777777777777777
230,0.2111111111111111,1.7222222222222223,-1.0
231,0.2111111111111111,1.8333333333333333,1.0
232,0.2111111111111111,1.8333333333333333,0.7777777777777778
233,0.2111111111111111,1.8333333333333333,0.5555555555555556
234,0.2111111111111111,1.8333333333333333,0.33333333333333337
235,0.2111111111111111,1.8333333333333333,0.11111111111111116
236,0.2111111111111111,1.8333333333333333,-0.11111111111111116
237,0.2111111111111111,1.8333333333333333,-0.33333333333333326
238,0.2111111111111111,1.8333333333333333,-0.5555555555555554
239,0.2111111111111111,1.8333333333333333,-0.7777777777777777
240,0.2111111111111111,1.8333333333333333,-1.0
241,0.2111111111111111,1.9444444444444444,1.0
242,0.2111111111111111,1.9444444444444444,0.7777777777777778
243,0.2111111111111111,1.9444444444444444,0.5555555555555556
244,0.2111111111111111,1.9444444444444444,0.33333333333333337
245,0.2111111111111111,1.9444444444444444,0.11111111111111116
246,0.2111111111111111,1.9444444444444444,-0.11111111111111116
247,0.2111111111111111,1.9444444444444444,-0.33333333333333326
248,0.2111111111111111,1.9444444444444444,-0.5555555555555554
249,0.2111111111111111,1.9444444444444444,-0.7777777777777777
250,0.2111111111111111,1.9444444444444444,-1.0
251,0.2111111111111111,2.0555555555555554,1.0
252,0.2111111111111111,2.0555555555555554,0.7777777777777778
253,0.2111111111111111,2.0555555555555554,0.5555555555555556
254,0.2111111111111111,2.0555555555555554,0.33333333333333337
255,0.2111111111111111,2.0555555555555554,0.11111111111111116
256,0.2111111111111111,2.0555555555555554,-0.11111111111111116
257,0.2111111111111111,2.0555555555555554,-0.33333333333333326
258,0.2111111111111111,2.0555555555555554,-0.5555555555555554
259,0.2111111111111111,2.0555555555555554,-0.7777777777777777
260,0.2111111111111111,2.0555555555555554,-1.0
261,0.2111111111111111,2.1666666666666665,1.0
262,0.2111111111111111,2.1666666666666665,0.7777777777777778
263,0.2111111111111111,2.1666666666666665,0.5555555555555556
264,0.2111111111111111,2.1666666666666665,0.33333333333333337
265,0.2111111111111111,2.1666666666666665,0.11111111111111116
266,0.2111111111111111,2.1666666666666665,-0.11111111111111116
267,0.2111111111111111,2.1666666666666665,-0.33333333333333326
268,0.2111111111111111,2.1666666666666665,-0.5555555555555554
269,0.2111111111111111,2.1666666666666665,-0.7777777777777777
270,0.2111111111111111,2.1666666666666665,-1.0
271,0.2111111111111111,2.2777777777777777,1.0
272,0.2111111111111111,2.2777777777777777,0.7777777777777778
273,0.2111111111111111,2.2777777777777777,0.5555555555555556
274,0.2111111111111111,2.2777777777777777,0.33333333333333337
275,0.2111111111111111,2.2777777777777777,0.11111111111111116
276,0.2111111111111111,2.2777777777777777,-0.11111111111111116
277,0.2111111111111111,2.2777777777777777,-0.33333333333333326
278,0.2111111111111111,2.2777777777777777,-0.5555555555555554
279,0.2111111111111111,2.2777777777777777,-0.7777777777777777
280,0.2111111111111111,2.2777777777777777,-1.0
281,0.2111111111111111,2.388888888888889,1.0
282,0.2111111111111111,2.388888888888889,0.7777777777777778
283,0.2111111111111111,2.388888888888889,0.5555555555555556
284,0.2111111111111111,2.388888888888889,0.33333333333333337
285,0.2111111111111111,2.388888888888889,0.11111111111111116
286,0.2111111111111111,2.388888888888889,-0.11111111111111116
287,0.2111111111111111,2.388888888888889,-0.33333333333333326
288,0.2111111111111111,2.388888888888889,-0.5555555555555554
289,0.2111111111111111,2.388888888888889,-0.7777777777777777
290,0.2111111111111111,2.388888888888889,-1.0
291,0.2111111111111111,2.5,1.0
292,0.2111111111111111,2.5,0.7777777777777778
293,0.2111111111111111,2.5,0.5555555555555556
294,0.2111111111111111,2.5,0.33333333333333337
295,0.2111111111111111,2.5,0.11111111111111116
296,0.2111111111111111,2.5,-0.11111111111111116
297,0.2111111111111111,2.5,-0.33333333333333326
298,0.2111111111111111,2.5,-0.5555555555555554
299,0.2111111111111111,2.5,-0.7777777777777777
300,0.2111111111111111,2.5,-1.0
301,0.26666666666666666,1.5,1.0
302,0.26666666666666666,1.5,0.7777777777777778
303,0.26666666666666666,1.5,0.5555555555555556
304,0.26666666666666666,1.5,0.33333333333333337
